ch1_zc,ch1_ssc,ch1_mav,ch1_wl,ch1_rms,ch1_var,ch2_zc,ch2_ssc,ch2_mav,ch2_wl,ch2_rms,ch2_var,ch3_zc,ch3_ssc,ch3_mav,ch3_wl,ch3_rms,ch3_var,label
34,107,0.002597,0.263955,0.003324,1.1e-5,33,105,0.003048,0.303093,0.00375,1.4000000000000001e-5,31,80,0.0045130000000000005,0.47859799999999997,0.005535,3.1e-5,3
52,165,7.66e-4,0.137535,9.400000000000001e-4,1e-6,41,145,0.0011359999999999999,0.168715,0.001376,2e-6,60,164,7.5e-4,0.144419,9.47e-4,1e-6,0
87,185,5.32e-4,0.133338,6.81e-4,0,54,159,7.98e-4,0.123981,0.00103,1e-6,37,144,0.0016820000000000001,0.193215,0.002153,5e-6,0
21,57,0.008705,0.558244,0.010798,1.1599999999999999e-4,40,95,0.002777,0.34829099999999996,0.0039,1.4999999999999999e-5,33,83,0.006296,0.598146,0.007739,5.9999999999999995e-5,8
98,184,4.82e-4,0.137533,6.11e-4,0,55,170,7.37e-4,0.141121,8.8e-4,1e-6,75,171,8.59e-4,0.15750799999999998,0.001119,1e-6,0
30,85,0.004176,0.310288,0.005642,3.2e-5,33,80,0.003922,0.42489499999999997,0.005163,2.7000000000000002e-5,34,114,0.002915,0.283102,0.003747,1.4000000000000001e-5,2
39,127,0.001889,0.203805,0.0025210000000000002,6e-6,45,151,8.97e-4,0.151902,0.001141,1e-6,24,100,0.0036590000000000004,0.287473,0.004502,2e-5,6
38,95,0.002861,0.285916,0.004174000000000001,1.7e-5,24,91,0.004338,0.356746,0.00526,2.8000000000000003e-5,26,72,0.009594,0.772783,0.01204,1.44e-4,3
37,124,0.002283,0.23789899999999997,0.0029980000000000002,9e-6,28,73,0.006934999999999999,0.633812,0.008643000000000001,7.5e-5,23,81,0.0081,0.688606,0.010133,1.03e-4,9
55,177,5.79e-4,0.117683,7.14e-4,1e-6,59,173,9.87e-4,0.150752,0.001231,2e-6,36,134,0.001441,0.19021500000000002,0.001756,3e-6,0
60,174,6.07e-4,0.128405,7.32e-4,1e-6,36,146,0.001166,0.164106,0.0014140000000000001,2e-6,53,160,9.26e-4,0.162966,0.001207,1e-6,0
55,182,8.49e-4,0.152148,0.001094,1e-6,81,186,5.04e-4,0.132803,6.46e-4,0,102,189,3.98e-4,0.128628,5.059999999999999e-4,0,0
143,187,2.67e-4,0.113722,3.28e-4,0,114,192,3.37e-4,0.119152,4.2300000000000004e-4,0,115,194,3.1600000000000004e-4,0.11972100000000001,3.92e-4,0,0
92,174,4.4699999999999997e-4,0.106002,6.309999999999999e-4,0,41,143,0.001294,0.17243,0.001719,3e-6,34,108,0.00221,0.217304,0.0032159999999999997,1e-5,0
72,179,5.5e-4,0.13788499999999998,6.69e-4,0,138,190,2.77e-4,0.117388,3.5099999999999997e-4,0,68,175,5.97e-4,0.134772,7.41e-4,1e-6,0
45,155,0.001027,0.14587,0.001295,2e-6,54,156,7.76e-4,0.133213,9.84e-4,1e-6,49,143,0.001185,0.16050999999999999,0.001478,2e-6,0
31,114,0.002321,0.209193,0.002944,9e-6,35,92,0.0037549999999999997,0.39569,0.0049310000000000005,2.4e-5,26,93,0.004611,0.420705,0.005696,3.2e-5,3
28,52,0.006647,0.5610970000000001,0.008427,7.099999999999999e-5,33,84,0.007959,0.781887,0.010145999999999999,1.03e-4,23,77,0.01927,1.354131,0.023756,5.63e-4,7
41,141,0.001663,0.191797,0.002195,5e-6,19,80,0.005442,0.416774,0.0067469999999999995,4.5e-5,28,92,0.004837,0.42558900000000005,0.0058969999999999995,3.5e-5,9
54,169,7e-4,0.133687,8.74e-4,1e-6,85,173,5.59e-4,0.1227,7.36e-4,1e-6,62,161,7.85e-4,0.143179,9.9e-4,1e-6,0
53,162,8.810000000000001e-4,0.142502,0.001124,1e-6,70,161,6.11e-4,0.144967,7.830000000000001e-4,1e-6,93,186,4.3099999999999996e-4,0.12778,5.51e-4,0,0
62,185,6.24e-4,0.13911500000000002,7.52e-4,1e-6,59,167,7.58e-4,0.11985499999999999,0.001035,1e-6,33,162,0.001704,0.180749,0.0021420000000000002,5e-6,0
24,81,0.005463,0.44175200000000003,0.006711,4.5e-5,23,79,0.0048579999999999995,0.427547,0.00603,3.6e-5,25,115,0.005737,0.5445439999999999,0.007287,5.3e-5,8
60,161,9.53e-4,0.161132,0.001271,2e-6,39,153,0.001289,0.171967,0.001603,3e-6,113,181,3.65e-4,0.126399,4.59e-4,0,0
43,150,0.001149,0.156647,0.0014269999999999999,2e-6,49,105,0.002171,0.24564299999999997,0.002804,8e-6,41,134,0.0015609999999999999,0.202938,0.002,4e-6,0
83,181,5.38e-4,0.123597,7.3e-4,1e-6,121,180,6.95e-4,0.136985,0.001267,2e-6,72,179,7.54e-4,0.159485,0.001029,1e-6,0
31,101,0.004109000000000001,0.327752,0.00534,2.8999999999999997e-5,24,96,0.0048259999999999996,0.383509,0.005947999999999999,3.5e-5,21,77,0.014049,1.1528260000000001,0.017122,2.93e-4,7
41,148,9.98e-4,0.15871300000000002,0.001251,2e-6,111,185,3.7400000000000004e-4,0.124947,4.5700000000000005e-4,0,32,154,0.001172,0.162619,0.001448,2e-6,0
25,82,0.0067090000000000006,0.42435500000000004,0.010078,1.02e-4,22,65,0.010570999999999999,0.799377,0.013,1.68e-4,25,101,0.0040950000000000005,0.382882,0.005403,2.8999999999999997e-5,5
32,87,0.004312,0.398617,0.005895,3.5e-5,21,61,0.009470000000000001,0.607759,0.011973000000000001,1.43e-4,33,78,0.005984000000000001,0.554668,0.007887,6.2e-5,5
25,80,0.004422,0.39116100000000004,0.005476,2.9999999999999997e-5,29,65,0.009678,0.8821319999999999,0.011899,1.4199999999999998e-4,30,76,0.012212,1.113038,0.016265,2.64e-4,7
19,78,0.004658,0.320269,0.005538,3.1e-5,27,94,0.004372,0.33521999999999996,0.005676,3.2e-5,34,110,0.003379,0.31822399999999995,0.00449,2e-5,8
52,171,8.84e-4,0.144264,0.001168,1e-6,35,81,0.004204,0.406013,0.005446,2.9999999999999997e-5,31,139,0.0019149999999999998,0.21685900000000002,0.002375,6e-6,5
16,86,0.007905,0.44732799999999995,0.009588,9.2e-5,25,66,0.011113,0.929449,0.014113999999999998,1.99e-4,23,74,0.011877,1.000946,0.014754,2.18e-4,4
59,126,0.0054210000000000005,0.406244,0.011768,1.38e-4,37,122,0.012103000000000001,1.100652,0.021998,4.84e-4,49,111,0.014896000000000001,1.26296,0.026458999999999996,6.96e-4,9
22,90,0.006000999999999999,0.395714,0.007352,5.4000000000000005e-5,26,78,0.0060539999999999995,0.520277,0.00843,7.099999999999999e-5,36,89,0.00507,0.516202,0.0067480000000000005,4.6e-5,8
66,165,7.440000000000001e-4,0.151564,9.429999999999999e-4,1e-6,48,144,9.960000000000001e-4,0.147983,0.001186,1e-6,55,149,8.349999999999999e-4,0.13660899999999998,0.001093,1e-6,0
18,125,0.002538,0.20944200000000002,0.00299,9e-6,30,135,0.0019850000000000002,0.21429,0.002594,7.000000000000001e-6,24,114,0.003936,0.352078,0.004814,2.3e-5,6
79,175,5.24e-4,0.13751300000000002,6.46e-4,0,81,170,5.72e-4,0.12593800000000002,7.33e-4,1e-6,56,163,7.059999999999999e-4,0.144812,8.72e-4,1e-6,0
26,81,0.00472,0.39426700000000003,0.006043,3.7e-5,34,64,0.008231,0.800427,0.010269,1.05e-4,27,67,0.012234,1.096349,0.015279,2.33e-4,7
34,112,0.0034939999999999997,0.325714,0.004538,2.1e-5,32,63,0.008437,0.75143,0.010347,1.0700000000000001e-4,38,80,0.008218000000000001,0.8673049999999999,0.010654,1.13e-4,4
96,184,3.25e-4,0.102281,4.12e-4,0,36,145,0.001467,0.177558,0.001841,3e-6,36,128,0.0016920000000000001,0.19984100000000002,0.002027,4e-6,0
23,63,0.006966,0.5115569999999999,0.009268,8.6e-5,26,99,0.005241,0.483778,0.006683,4.5e-5,27,95,0.006171,0.51785,0.008253,6.8e-5,8
27,113,0.003213,0.297249,0.0040950000000000005,1.7e-5,28,80,0.007386,0.646696,0.008958,8e-5,28,67,0.010702,1.027578,0.013593000000000001,1.85e-4,7
20,73,0.008447,0.569625,0.010523999999999999,1.1e-4,26,81,0.005749,0.462092,0.008029999999999999,6.4e-5,23,77,0.00701,0.589275,0.008416,7.099999999999999e-5,8
24,107,0.003083,0.264387,0.004072999999999999,1.7e-5,30,107,0.002431,0.239754,0.00321,1e-5,21,80,0.004523,0.329541,0.0057350000000000005,3.3e-5,2
22,123,0.0035310000000000003,0.278852,0.0046159999999999994,2.1e-5,24,69,0.008878,0.7084520000000001,0.010849,1.18e-4,22,83,0.0065840000000000004,0.538708,0.008272,6.8e-5,4
43,151,0.00106,0.15644,0.001325,2e-6,30,143,0.0016769999999999999,0.17052,0.002264,5e-6,46,144,0.0016239999999999998,0.195638,0.00202,4e-6,0
26,104,0.0031620000000000003,0.271295,0.004267,1.8e-5,24,118,0.002893,0.267131,0.0036659999999999996,1.3000000000000001e-5,31,61,0.006268999999999999,0.586018,0.007804000000000001,6.1e-5,3
39,118,0.002682,0.246935,0.003759,1.4000000000000001e-5,36,95,0.0035039999999999997,0.334656,0.004471,2e-5,32,64,0.008766,0.8199420000000001,0.011090000000000001,1.23e-4,3
18,86,0.005456,0.410603,0.0065450000000000005,4.3e-5,25,81,0.015025,1.203928,0.019169,3.65e-4,27,61,0.019066,1.729214,0.024100999999999997,5.809999999999999e-4,7
71,165,5.43e-4,0.129675,6.730000000000001e-4,0,57,138,9.07e-4,0.14460699999999999,0.001111,1e-6,75,172,5.85e-4,0.136809,7.66e-4,1e-6,0
27,102,0.002916,0.253163,0.0037170000000000003,1.4000000000000001e-5,24,92,0.00426,0.335754,0.0055439999999999994,3.1e-5,39,122,0.00259,0.274084,0.003251,1.1e-5,8
42,136,0.001955,0.222094,0.002507,6e-6,22,81,0.005032,0.395977,0.006194,3.8e-5,26,54,0.009784000000000001,0.775777,0.011801,1.39e-4,3
47,167,6.63e-4,0.136647,8.07e-4,1e-6,40,138,0.001217,0.15756199999999998,0.0014609999999999998,2e-6,96,182,3.71e-4,0.12312200000000001,4.5099999999999996e-4,0,0
42,151,0.0014210000000000002,0.164996,0.001864,3e-6,31,116,0.0019219999999999999,0.189075,0.00237,6e-6,37,123,0.0017670000000000001,0.197178,0.002275,5e-6,0
110,183,4.4400000000000006e-4,0.141929,5.87e-4,0,30,150,0.0013039999999999998,0.172028,0.001498,2e-6,50,171,0.001088,0.171488,0.00134,2e-6,0
29,117,0.002558,0.223872,0.003271,1.1e-5,35,137,0.001791,0.19938,0.0022489999999999997,5e-6,27,120,0.0028280000000000002,0.27546,0.0035310000000000003,1.2e-5,2
46,158,9.41e-4,0.14514100000000002,0.0011560000000000001,1e-6,70,171,6.14e-4,0.14106300000000002,7.480000000000001e-4,1e-6,74,160,7.35e-4,0.144499,9.539999999999999e-4,1e-6,0
71,180,5.02e-4,0.12838,6.21e-4,0,80,165,5.75e-4,0.126271,7.610000000000001e-4,1e-6,80,173,4.58e-4,0.127925,5.82e-4,0,0
30,123,0.0021850000000000003,0.22106199999999998,0.0028989999999999997,8e-6,27,107,0.002721,0.272717,0.003393,1.2e-5,31,101,0.00458,0.43406999999999996,0.005886,3.5e-5,8
29,114,0.002677,0.25254,0.003503,1.2e-5,32,115,0.002206,0.24298699999999998,0.0029,8e-6,24,109,0.004876,0.40108,0.006540000000000001,4.3e-5,8
39,120,0.002046,0.21041300000000002,0.002627,7.000000000000001e-6,40,137,0.001529,0.19866199999999998,0.0019140000000000001,4e-6,33,66,0.007049,0.6384340000000001,0.008893,7.900000000000001e-5,3
55,169,7.26e-4,0.12303900000000001,8.95e-4,1e-6,64,170,7.01e-4,0.129999,9.07e-4,1e-6,77,181,4.75e-4,0.123426,5.8e-4,0,0
30,82,0.004113,0.365473,0.005393,2.8999999999999997e-5,37,85,0.006071,0.568341,0.007675,5.9e-5,25,92,0.008306000000000001,0.671775,0.010467,1.09e-4,9
71,166,5.8e-4,0.132326,7.55e-4,1e-6,38,172,0.001019,0.131654,0.001231,2e-6,58,169,0.001034,0.164863,0.001307,2e-6,0
94,175,5e-4,0.128326,6.64e-4,0,98,190,3.81e-4,0.119795,4.65e-4,0,36,127,0.001317,0.168759,0.001542,2e-6,0
37,127,0.0018620000000000002,0.23024699999999998,0.002305,5e-6,28,79,0.007729000000000001,0.728644,0.009987000000000001,1e-4,26,82,0.0067659999999999994,0.531906,0.008753,7.7e-5,2
24,101,0.003958,0.287554,0.0050869999999999995,2.6000000000000002e-5,19,88,0.006977,0.561947,0.008485,7.2e-5,30,73,0.010323,1.002138,0.013161,1.73e-4,7
66,179,4.01e-4,0.093562,4.9e-4,0,53,170,7.070000000000001e-4,0.12423900000000002,8.72e-4,1e-6,83,160,4.6100000000000004e-4,0.121183,5.91e-4,0,0
74,178,7.23e-4,0.15249100000000002,9.130000000000001e-4,1e-6,47,149,0.0010630000000000001,0.161198,0.001314,2e-6,41,154,7.86e-4,0.14413800000000002,9.33e-4,1e-6,0
32,127,0.001358,0.162329,0.001585,3e-6,67,173,6.79e-4,0.137871,8.25e-4,1e-6,65,160,7.42e-4,0.141631,9.38e-4,1e-6,0
100,185,3.57e-4,0.105813,4.62e-4,0,76,183,5.91e-4,0.13514,7.31e-4,1e-6,80,182,5.36e-4,0.13245,6.450000000000001e-4,0,0
20,109,0.004927,0.319313,0.006697,4.5e-5,49,104,0.003029,0.35291500000000003,0.004081,1.7e-5,24,80,0.008235,0.5646899999999999,0.010754000000000001,1.1599999999999999e-4,6
27,99,0.003421,0.304615,0.004379,1.9e-5,26,114,0.0035590000000000005,0.303365,0.005352,2.8999999999999997e-5,37,107,0.00337,0.355231,0.0043219999999999995,1.9e-5,6
32,85,0.005432,0.511566,0.007333,5.4000000000000005e-5,26,59,0.012617,1.037248,0.0153,2.34e-4,30,81,0.010298,0.8860030000000001,0.01316,1.73e-4,4
159,207,2.3500000000000002e-4,0.11521600000000001,2.96e-4,0,75,178,5.59e-4,0.13106800000000002,7.26e-4,1e-6,76,166,6.53e-4,0.142977,8.449999999999999e-4,1e-6,0
83,173,6.77e-4,0.164649,8.31e-4,1e-6,68,184,7.030000000000001e-4,0.14102699999999999,8.789999999999999e-4,1e-6,127,190,3.56e-4,0.126129,4.6100000000000004e-4,0,0
27,104,0.004176,0.332861,0.005801,3.4e-5,25,59,0.009309999999999999,0.704136,0.01138,1.29e-4,31,76,0.005556,0.532175,0.007951,6.3e-5,5
30,89,0.004296,0.390753,0.005425999999999999,2.8999999999999997e-5,33,110,0.0035960000000000002,0.30368,0.004566,2.1e-5,33,92,0.003144,0.339378,0.003973,1.6e-5,1
26,75,0.004302,0.35013299999999997,0.005299,2.8000000000000003e-5,36,125,0.0024519999999999998,0.231302,0.003229,1e-5,36,112,0.004232,0.364898,0.005666,3.2e-5,8
118,184,2.8900000000000003e-4,0.099495,3.59e-4,0,68,171,7.27e-4,0.14931,9.019999999999999e-4,1e-6,84,176,6.06e-4,0.140246,8.08e-4,1e-6,0
38,140,0.0014759999999999999,0.19084500000000001,0.001923,4e-6,23,107,0.0028309999999999997,0.288067,0.0034240000000000004,1.2e-5,29,116,0.003152,0.28109,0.0038909999999999995,1.4999999999999999e-5,6
25,131,0.0020670000000000003,0.197209,0.0025280000000000003,6e-6,29,96,0.004013,0.33532399999999996,0.005314,2.8000000000000003e-5,29,79,0.007525,0.667431,0.009988,9.9e-5,3
13,59,0.013294,0.710503,0.015961000000000003,2.54e-4,21,52,0.021866,1.529564,0.031467,9.9e-4,20,68,0.008071,0.523928,0.010358,1.0700000000000001e-4,0
51,168,9.01e-4,0.138113,0.0011099999999999999,1e-6,59,165,7.480000000000001e-4,0.14988800000000002,9.21e-4,1e-6,54,172,7.26e-4,0.152246,9.04e-4,1e-6,0
58,149,0.0014759999999999999,0.183024,0.002282,5e-6,60,150,9.720000000000001e-4,0.143559,0.001431,2e-6,47,162,8.49e-4,0.13830699999999999,0.0010630000000000001,1e-6,0
29,115,0.00247,0.250219,0.003032,9e-6,27,91,0.006017,0.465808,0.0076359999999999996,5.7999999999999994e-5,26,82,0.004613,0.420254,0.00558,3.1e-5,2
42,165,0.001085,0.154218,0.0013189999999999999,2e-6,59,165,6.98e-4,0.139577,8.69e-4,1e-6,58,165,7.84e-4,0.149675,0.001001,1e-6,0
134,198,2.4900000000000004e-4,0.102701,3.1600000000000004e-4,0,92,178,5.41e-4,0.13034500000000002,7.35e-4,1e-6,101,189,3.8700000000000003e-4,0.126565,4.99e-4,0,0
70,178,5.96e-4,0.14063599999999998,7.36e-4,1e-6,42,154,9.400000000000001e-4,0.138327,0.001129,1e-6,53,148,8.8e-4,0.14937,0.0010789999999999999,1e-6,0
35,106,0.0024739999999999996,0.233706,0.0030440000000000003,9e-6,47,123,0.0017230000000000001,0.219525,0.002205,5e-6,17,94,0.004538,0.364573,0.005514,2.9999999999999997e-5,3
34,111,0.002578,0.252757,0.0039020000000000005,1.4999999999999999e-5,26,85,0.00442,0.312299,0.00602,3.6e-5,35,101,0.004079999999999999,0.33457600000000004,0.006626999999999999,4.4e-5,3
23,139,0.0017929999999999999,0.17618399999999998,0.002179,5e-6,97,172,5.25e-4,0.138207,6.55e-4,0,56,168,8.31e-4,0.145267,0.0010199999999999999,1e-6,0
82,179,6.63e-4,0.145454,8.63e-4,1e-6,52,169,7.76e-4,0.144232,9.689999999999999e-4,1e-6,43,179,9.62e-4,0.16004100000000002,0.001218,1e-6,0
21,103,0.0036479999999999998,0.261819,0.004487,2e-5,28,75,0.008646,0.72426,0.011219,1.26e-4,37,102,0.004771,0.467,0.006251,3.9e-5,9
33,109,0.002224,0.239957,0.002726,7.000000000000001e-6,27,97,0.003744,0.328759,0.004642,2.1e-5,29,97,0.004424,0.423418,0.005533,3.1e-5,6
33,108,0.003826,0.29743600000000003,0.005311,2.8000000000000003e-5,36,89,0.0037689999999999998,0.331421,0.004598,2.1e-5,29,60,0.009444,0.678429,0.014059,1.98e-4,5
26,78,0.0041649999999999994,0.331692,0.005376,2.8999999999999997e-5,27,86,0.005857,0.452431,0.007745999999999999,5.9999999999999995e-5,27,82,0.005836,0.481912,0.007090000000000001,5e-5,1
78,173,5.43e-4,0.129913,6.81e-4,0,51,164,7.769999999999999e-4,0.134445,9.64e-4,1e-6,76,179,5.480000000000001e-4,0.136848,6.75e-4,0,0
77,175,5.5e-4,0.129208,6.929999999999999e-4,0,105,187,3.62e-4,0.122491,4.4699999999999997e-4,0,137,189,3.46e-4,0.138768,4.42e-4,0,0
65,164,5.809999999999999e-4,0.12108499999999998,7.33e-4,1e-6,62,159,8.13e-4,0.14569400000000002,0.001027,1e-6,41,153,0.001072,0.154692,0.0013289999999999999,2e-6,0
25,118,0.0037070000000000002,0.282885,0.004743,2.2e-5,32,76,0.007576,0.735269,0.009366,8.8e-5,26,71,0.014838999999999998,1.219761,0.019174,3.67e-4,7
76,172,5.35e-4,0.132421,6.71e-4,0,71,174,6.17e-4,0.124173,8.2e-4,1e-6,118,178,3.9e-4,0.138461,5.12e-4,0,0
65,171,8.2e-4,0.15592999999999999,0.001005,1e-6,59,173,6.799999999999999e-4,0.138329,8.560000000000001e-4,1e-6,110,185,4.5e-4,0.138014,5.85e-4,0,0
27,90,0.004479,0.355157,0.0055119999999999995,2.9999999999999997e-5,25,57,0.013516,1.036309,0.018157,3.28e-4,23,65,0.015599000000000002,1.097442,0.021103,4.4500000000000003e-4,0
32,121,0.002194,0.23743699999999998,0.002815,8e-6,26,69,0.008225,0.699932,0.010712000000000001,1.1499999999999999e-4,27,70,0.007114,0.6757029999999999,0.008834,7.8e-5,9
34,78,0.031376999999999995,1.815343,0.053207000000000004,0.0028309999999999997,42,85,0.02113,1.542611,0.03347,0.00112,44,83,0.017463,1.449449,0.025428,6.46e-4,0
40,132,0.003168,0.246615,0.004606,2.1e-5,37,95,0.003886,0.41140699999999997,0.005334,2.8000000000000003e-5,29,79,0.006665000000000001,0.655313,0.008376999999999999,7e-5,9
30,117,0.00259,0.231229,0.0032359999999999997,1e-5,39,153,0.001398,0.167708,0.001836,3e-6,41,147,0.0019010000000000001,0.22932800000000003,0.002449,6e-6,8
25,88,0.005186,0.408958,0.007453,5.6000000000000006e-5,28,91,0.006086,0.597653,0.007437,5.5e-5,22,68,0.016373,1.226975,0.02071,4.26e-4,7
83,172,5.93e-4,0.139139,7.35e-4,1e-6,91,190,4.2800000000000005e-4,0.125612,5.22e-4,0,83,192,4.65e-4,0.129407,5.62e-4,0,0
95,181,4.34e-4,0.130206,5.39e-4,0,77,175,4.91e-4,0.12471700000000001,6.02e-4,0,94,177,4.99e-4,0.14035699999999998,6.34e-4,0,0
78,177,5.23e-4,0.11570599999999999,6.62e-4,0,79,174,6.129999999999999e-4,0.132026,7.85e-4,1e-6,89,173,5.13e-4,0.13037,6.61e-4,0,0
60,158,6.96e-4,0.140388,8.880000000000001e-4,1e-6,45,148,0.001001,0.154656,0.001198,1e-6,54,164,8.759999999999999e-4,0.15516,0.001134,1e-6,0
104,188,4.3499999999999995e-4,0.139352,5.43e-4,0,36,126,0.0014960000000000002,0.18288800000000002,0.001819,3e-6,47,165,8.66e-4,0.157074,0.00107,1e-6,0
29,88,0.0047799999999999995,0.377919,0.005947999999999999,3.5e-5,38,85,0.00566,0.613833,0.00773,5.9999999999999995e-5,35,68,0.010739,1.043491,0.013642,1.8600000000000002e-4,7
59,168,7.2e-4,0.14518699999999998,8.97e-4,1e-6,47,159,7.469999999999999e-4,0.132734,9.08e-4,1e-6,121,185,3.5499999999999996e-4,0.135962,4.52e-4,0,0
75,181,5.56e-4,0.134769,7.12e-4,1e-6,58,159,6.259999999999999e-4,0.124543,7.88e-4,1e-6,88,162,5.769999999999999e-4,0.12355999999999999,7.66e-4,1e-6,0
98,187,4.33e-4,0.123807,5.650000000000001e-4,0,75,175,5.51e-4,0.14844100000000002,6.85e-4,0,102,185,4.6399999999999995e-4,0.135569,5.97e-4,0,0
54,152,0.001072,0.17939000000000002,0.0013310000000000002,2e-6,27,104,0.003635,0.319767,0.004966,2.5e-5,37,155,0.001418,0.180632,0.001748,3e-6,6
85,179,4.7400000000000003e-4,0.127116,5.98e-4,0,42,151,9.33e-4,0.151863,0.001152,1e-6,114,173,3.9e-4,0.130367,4.7999999999999996e-4,0,0
20,73,0.008856000000000001,0.609683,0.011833,1.4e-4,19,70,0.009424,0.681886,0.011341,1.29e-4,29,82,0.011189,1.072984,0.014041999999999999,1.96e-4,1
141,199,3.03e-4,0.119189,3.98e-4,0,68,181,5.43e-4,0.11031800000000001,6.72e-4,0,96,180,4.04e-4,0.1279,5.03e-4,0,0
36,97,0.002583,0.30307199999999995,0.003207,1e-5,20,84,0.006559000000000001,0.559276,0.007941,6.3e-5,19,95,0.006449,0.49587600000000004,0.007731999999999999,5.9999999999999995e-5,2
89,183,4.6699999999999997e-4,0.12946300000000002,5.85e-4,0,77,167,6.81e-4,0.145038,8.710000000000001e-4,1e-6,86,161,7.5e-4,0.164854,0.001016,1e-6,0
43,158,0.001077,0.143457,0.001303,2e-6,68,156,6.77e-4,0.14110599999999998,8.39e-4,1e-6,90,189,4.84e-4,0.135327,6.28e-4,0,0
24,106,0.0028870000000000002,0.262049,0.0036420000000000003,1.3000000000000001e-5,32,89,0.0035310000000000003,0.324371,0.004574,2.1e-5,28,67,0.005654,0.473713,0.007156,5.1e-5,2
57,126,0.002796,0.255899,0.005323,2.8000000000000003e-5,34,100,0.014263999999999999,1.0376809999999999,0.027176,7.379999999999999e-4,38,123,0.003222,0.331509,0.005495,2.9999999999999997e-5,2
45,153,0.001057,0.15129,0.001282,2e-6,29,154,0.001375,0.156905,0.001622,3e-6,25,111,0.0035380000000000003,0.29249200000000003,0.004424,2e-5,3
27,121,0.0035859999999999998,0.250257,0.004609,2.1e-5,30,83,0.004814,0.45741899999999996,0.006224,3.9e-5,26,83,0.006397,0.535991,0.008106,6.6e-5,5
31,108,0.003478,0.305166,0.004449,2e-5,27,82,0.006770999999999999,0.61632,0.008813,7.8e-5,21,68,0.014173,1.014586,0.017728999999999998,3.14e-4,7
80,177,5.809999999999999e-4,0.142565,7.36e-4,1e-6,87,182,4.7699999999999994e-4,0.130367,5.84e-4,0,80,174,4.65e-4,0.13206400000000001,5.740000000000001e-4,0,0
41,149,9.570000000000001e-4,0.146006,0.001143,1e-6,34,136,0.001301,0.166276,0.0015,2e-6,56,176,8.880000000000001e-4,0.154922,0.001105,1e-6,0
53,172,5.04e-4,0.104398,6.01e-4,0,76,165,5.67e-4,0.126028,7.25e-4,1e-6,67,147,6.929999999999999e-4,0.133246,8.849999999999999e-4,1e-6,0
51,147,0.001127,0.145183,0.001501,2e-6,38,87,0.003932,0.446871,0.005156,2.7000000000000002e-5,22,98,0.0033350000000000003,0.287435,0.003988,1.6e-5,0
43,159,0.001044,0.146071,0.001335,2e-6,87,180,4.62e-4,0.131675,5.67e-4,0,41,163,0.001347,0.165212,0.0017100000000000001,3e-6,0
34,110,0.0024100000000000002,0.22224699999999997,0.003034,9e-6,26,133,0.002381,0.22174499999999997,0.003123,1e-5,38,118,0.002947,0.302667,0.004288,1.8e-5,2
80,186,5.66e-4,0.142328,7.2e-4,1e-6,33,137,0.001394,0.187669,0.0016690000000000001,3e-6,69,179,6.04e-4,0.13831500000000002,7.42e-4,1e-6,0
42,164,0.001029,0.137511,0.001438,2e-6,24,125,0.002574,0.232879,0.0033539999999999998,1.1e-5,29,107,0.00411,0.371785,0.00535,2.8999999999999997e-5,5
32,73,0.0047079999999999995,0.421328,0.006183,3.8e-5,28,61,0.007708,0.646649,0.010404,1.0800000000000001e-4,28,59,0.009762999999999999,0.8136399999999999,0.012042,1.45e-4,5
25,82,0.007065000000000001,0.538387,0.00953,9.1e-5,26,77,0.005963,0.526736,0.007266,5.3e-5,20,75,0.009419,0.641664,0.011424,1.31e-4,1
28,101,0.0030989999999999998,0.250576,0.003825,1.4999999999999999e-5,34,104,0.003471,0.321254,0.004738,2.2e-5,28,90,0.0063219999999999995,0.437438,0.008633,7.4e-5,0
26,98,0.0035909999999999996,0.294367,0.004849,2.3e-5,28,95,0.0035960000000000002,0.31990999999999997,0.004514,2e-5,24,66,0.007422,0.54984,0.009006,8.1e-5,3
50,153,9.25e-4,0.130582,0.0012050000000000001,1e-6,76,159,5.15e-4,0.108395,6.62e-4,0,39,125,0.001217,0.15825799999999998,0.001434,2e-6,0
84,182,6.18e-4,0.145616,8.01e-4,1e-6,50,155,9.539999999999999e-4,0.152063,0.00131,2e-6,37,129,0.001498,0.176612,0.0019030000000000002,4e-6,0
30,122,0.0018440000000000002,0.208344,0.0022530000000000002,5e-6,23,122,0.0025960000000000002,0.249034,0.003275,1.1e-5,19,87,0.009126,0.581838,0.011068999999999999,1.22e-4,3
74,170,5.809999999999999e-4,0.131883,7.11e-4,1e-6,102,183,4.7000000000000004e-4,0.12933599999999998,6.11e-4,0,58,159,7.559999999999999e-4,0.133022,9.27e-4,1e-6,0
41,145,0.00151,0.18124500000000002,0.001827,3e-6,57,158,7.17e-4,0.132854,9.01e-4,1e-6,49,165,8.43e-4,0.151475,0.001058,1e-6,0
35,125,0.002888,0.26254,0.004194,1.8e-5,22,87,0.006000999999999999,0.42463100000000004,0.007675,5.9e-5,22,77,0.008727,0.73212,0.011467,1.31e-4,3
69,179,6.29e-4,0.132622,7.78e-4,1e-6,62,165,6.01e-4,0.12670399999999998,7.43e-4,1e-6,60,160,8.029999999999999e-4,0.13733099999999998,0.001007,1e-6,0
56,138,0.001353,0.20050199999999999,0.001743,3e-6,27,89,0.004545,0.375871,0.005992,3.6e-5,25,115,0.0033810000000000003,0.31451399999999996,0.004213000000000001,1.8e-5,6
